post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-05,2026-07-05 17:40,724,6,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-06,2026-07-06 17:40,730,6,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 17:40,748,18,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 17:40,749,1,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-09,2026-07-09 17:40,752,3,6,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-10,2026-07-10 17:40,753,1,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 17:40,754,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 17:40,754,0,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 17:40,754,0,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 23,https://www.facebook.com/photo?fbid=1036143668997026&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 17:40,759,5,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-23_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-25,2026-06-25 23:54,494,494,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-26,2026-06-26 21:54,2933,2439,8,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-27,2026-06-27 21:54,3561,628,12,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-28,2026-06-28 21:54,4990,1429,7,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-29,2026-06-29 21:54,5476,486,45,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-06-30,2026-06-30 21:54,5598,122,10,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-01,2026-07-01 21:54,5674,76,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-02,2026-07-02 21:54,5716,42,97,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-03,2026-07-03 21:54,5743,27,32,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-04,2026-07-04 21:54,5754,11,28,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-05,2026-07-05 21:54,5763,9,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-06,2026-07-06 21:54,5776,13,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-07,2026-07-07 21:54,5787,11,2,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-08,2026-07-08 21:54,5796,9,11,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-09,2026-07-09 21:54,5799,3,6,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-10,2026-07-10 21:54,5801,2,0,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-11,2026-07-11 21:54,5804,3,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-12,2026-07-12 21:54,5806,2,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-13,2026-07-13 21:54,5808,2,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-14,2026-07-14 21:54,5812,4,3,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
Morocco Predict & Win Winners Announcement - Jun 25,https://www.facebook.com/photo?fbid=1037969918814401&set=a.263461102931957,Winner announcement,Carlcare Service Morocco (MA),2026-07-15,2026-07-15 21:54,5813,1,1,Meta Business Suite Object Insights Views chart,2026-07-16_MA_Morocco-Predict-Win-Winners-Announcement-Jun-25_Daily-Views.csv
