post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-25,2026-06-25 00:07,798,6,5,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-26,2026-06-26 00:07,799,1,203,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-27,2026-06-27 00:07,800,1,58,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-28,2026-06-28 00:07,804,4,13,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-29,2026-06-29 00:07,804,0,9,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-06-30,2026-06-30 00:07,805,1,9,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-07-01,2026-07-01 00:07,805,0,29,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-07-02,2026-07-02 00:07,805,0,221,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Goal Fest Campaign Announcement,https://www.facebook.com/photo/?fbid=1417898357042045&set=a.633186275513261,Campaign announcement,Carlcare Service (GH),2026-07-03,2026-07-03 00:07,805,0,75,Meta Business Suite Object Insights Views chart,2026-07-13_Goal-Fest-Campaign-Announcement_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-06,2026-07-06 23:41,12545,12545,114,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-07,2026-07-07 23:41,30306,17761,5,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-08,2026-07-08 20:41,31690,1384,9,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-09,2026-07-09 20:41,32461,771,15,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-10,2026-07-10 20:41,32916,455,22,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-11,2026-07-11 20:41,33060,144,9,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-12,2026-07-12 20:41,33171,111,5,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
Portugal vs Spain Prediction,https://www.facebook.com/photo?fbid=1439769434854937&set=a.633186275513261,Prediction campaign,Carlcare Service (GH),2026-07-13,2026-07-13 08:41,33220,49,0,Meta Business Suite Object Insights Views chart,2026-07-13_Portugal-vs-Spain-Prediction_Daily-Views.csv
World Cup Predict & Win Winners Announcement,https://www.facebook.com/photo?fbid=1441790091319538&set=a.633186275513261,Winner announcement,Carlcare Service (GH),2026-07-09,2026-07-09 23:16,2279,2279,15,Meta Business Suite Object Insights Views chart,2026-07-13_World-Cup-Predict-Win-Winners-Announcement_Daily-Views.csv
World Cup Predict & Win Winners Announcement,https://www.facebook.com/photo?fbid=1441790091319538&set=a.633186275513261,Winner announcement,Carlcare Service (GH),2026-07-10,2026-07-10 22:16,2666,387,22,Meta Business Suite Object Insights Views chart,2026-07-13_World-Cup-Predict-Win-Winners-Announcement_Daily-Views.csv
World Cup Predict & Win Winners Announcement,https://www.facebook.com/photo?fbid=1441790091319538&set=a.633186275513261,Winner announcement,Carlcare Service (GH),2026-07-11,2026-07-11 19:16,2838,172,9,Meta Business Suite Object Insights Views chart,2026-07-13_World-Cup-Predict-Win-Winners-Announcement_Daily-Views.csv
World Cup Predict & Win Winners Announcement,https://www.facebook.com/photo?fbid=1441790091319538&set=a.633186275513261,Winner announcement,Carlcare Service (GH),2026-07-12,2026-07-12 19:16,2918,80,5,Meta Business Suite Object Insights Views chart,2026-07-13_World-Cup-Predict-Win-Winners-Announcement_Daily-Views.csv
World Cup Predict & Win Winners Announcement,https://www.facebook.com/photo?fbid=1441790091319538&set=a.633186275513261,Winner announcement,Carlcare Service (GH),2026-07-13,2026-07-13 13:16,2944,26,0,Meta Business Suite Object Insights Views chart,2026-07-13_World-Cup-Predict-Win-Winners-Announcement_Daily-Views.csv
