post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-16,2026-06-16 20:37,7484,653,126,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-17,2026-06-17 19:41,50962,1415,178,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-17,2026-06-17 23:50,34953,34953,178,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-17,2026-06-17 18:27,34229,148,178,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-17,2026-06-17 20:37,7849,365,178,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-18,2026-06-18 19:41,51712,750,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-18,2026-06-18 21:50,46251,11298,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-18,2026-06-18 18:27,34303,74,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-18,2026-06-18 20:37,8096,247,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-19,2026-06-19 19:41,52097,385,41,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-19,2026-06-19 18:50,47702,1451,41,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-19,2026-06-19 18:27,34336,33,41,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-19,2026-06-19 20:37,8238,142,41,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-20,2026-06-20 19:41,52252,155,543,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-20,2026-06-20 18:50,48145,443,543,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-20,2026-06-20 23:43,70924,70924,543,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-20,2026-06-20 18:27,34369,33,543,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-20,2026-06-20 20:37,8389,151,543,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-21,2026-06-21 19:41,52401,149,23,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-21,2026-06-21 12:50,48438,293,23,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-21,2026-06-21 23:13,125946,55022,23,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-21,2026-06-21 18:27,34447,78,23,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-21,2026-06-21 20:37,8589,200,23,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-22,2026-06-22 19:41,52482,81,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-22,2026-06-22 12:50,48629,191,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-22,2026-06-22 23:13,128764,2818,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-22,2026-06-22 23:50,1655,1655,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-22,2026-06-22 18:27,34465,18,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-22,2026-06-22 20:37,8673,84,24,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-23,2026-06-23 19:41,52544,62,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-23,2026-06-23 12:50,48765,136,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-23,2026-06-23 23:56,17061,17061,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-23,2026-06-23 23:13,129876,1112,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-23,2026-06-23 21:20,2721,1066,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-23,2026-06-23 18:27,34477,12,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-23,2026-06-23 20:37,8858,185,211,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-24,2026-06-24 19:41,52576,32,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-24,2026-06-24 00:50,48827,62,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-24,2026-06-24 23:56,28810,11749,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-24,2026-06-24 17:13,130347,471,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-24,2026-06-24 21:20,3070,349,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-24,2026-06-24 18:27,34489,12,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-24,2026-06-24 20:37,9016,158,25,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-25,2026-06-25 19:41,52599,23,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-25,2026-06-25 00:50,48896,69,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-25,2026-06-25 23:56,30278,1468,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-25,2026-06-25 17:13,130737,390,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-25,2026-06-25 21:20,3299,229,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-25,2026-06-25 18:27,34504,15,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-25,2026-06-25 20:37,9098,82,27,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 19:41,52619,20,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
Croatia vs Ghana Prediction,https://www.facebook.com/photo/?fbid=1324683706510609&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 23:30,92150,92150,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Croatia-vs-Ghana-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 00:50,48963,67,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 23:56,30728,450,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 17:13,131046,309,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-26,2026-06-26 21:20,3406,107,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-26,2026-06-26 18:27,34519,15,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-26,2026-06-26 20:37,9270,172,527,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 19:41,52638,19,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
Croatia vs Ghana Prediction,https://www.facebook.com/photo/?fbid=1324683706510609&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 21:30,129675,37525,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Croatia-vs-Ghana-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 00:50,49003,40,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 17:56,30910,182,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 17:13,131233,187,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-27,2026-06-27 21:20,3506,100,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-27,2026-06-27 18:27,34523,4,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-27,2026-06-27 20:37,9354,84,20,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 19:41,52647,9,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
Croatia vs Ghana Prediction,https://www.facebook.com/photo/?fbid=1324683706510609&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 21:30,135403,5728,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Croatia-vs-Ghana-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 00:50,49029,26,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
England vs Ghana Prediction,https://www.facebook.com/photo?fbid=1322289080083405&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 17:56,31084,174,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Ghana-Prediction_Daily-Views.csv
Germany vs Ivory Coast Prediction,https://www.facebook.com/photo/?fbid=1319724130339900&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 17:13,131363,130,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Germany-vs-Ivory-Coast-Prediction_Daily-Views.csv
Predict & Win Winners Announcement - Jun 22,https://www.facebook.com/photo?fbid=1321568210155492&set=a.566493105663010,Winner announcement,Carlcare Service NG (NG),2026-06-28,2026-06-28 21:20,3540,34,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Predict-Win-Winners-Announcement-Jun-22_Daily-Views.csv
World Cup Challenge Campaign Announcement,https://www.facebook.com/photo/?fbid=1311376824507964&set=a.566493105663010,Campaign announcement,Carlcare Service NG (NG),2026-06-28,2026-06-28 18:27,34525,2,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Challenge-Campaign-Announcement_Daily-Views.csv
World Cup Champion Jersey Prediction,https://www.facebook.com/photo?fbid=1313160000996313&set=pcb.1313171187661861,Prediction campaign,Carlcare Service NG (NG),2026-06-28,2026-06-28 20:37,9442,88,17,Meta Business Suite Object Insights Views chart,2026-07-09_NG_World-Cup-Champion-Jersey-Prediction_Daily-Views.csv
Belgium vs Egypt Prediction,https://www.facebook.com/photo/?fbid=1315633207415659&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-29,2026-06-29 19:41,52656,9,28,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Belgium-vs-Egypt-Prediction_Daily-Views.csv
Croatia vs Ghana Prediction,https://www.facebook.com/photo/?fbid=1324683706510609&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-29,2026-06-29 21:30,137986,2583,28,Meta Business Suite Object Insights Views chart,2026-07-09_NG_Croatia-vs-Ghana-Prediction_Daily-Views.csv
England vs Croatia Prediction,https://www.facebook.com/photo/?fbid=1316694380642875&set=a.566493105663010,Prediction campaign,Carlcare Service NG (NG),2026-06-29,2026-06-29 00:50,49049,20,28,Meta Business Suite Object Insights Views chart,2026-07-09_NG_England-vs-Croatia-Prediction_Daily-Views.csv
