post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-16,2026-06-16 23:30,488,488,62,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-17,2026-06-17 23:30,753,265,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-18,2026-06-18 23:30,869,116,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-19,2026-06-19 23:30,923,54,2,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-20,2026-06-20 17:30,938,15,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-21,2026-06-21 17:30,980,42,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-22,2026-06-22 17:30,1013,33,6,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-23,2026-06-23 17:30,1044,31,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-24,2026-06-24 17:30,1050,6,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-25,2026-06-25 17:30,1064,14,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-26,2026-06-26 17:30,1067,3,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-27,2026-06-27 17:30,1070,3,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-28,2026-06-28 17:30,1073,3,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-29,2026-06-29 17:30,1078,5,6,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-06-30,2026-06-30 17:30,1081,3,396,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-01,2026-07-01 17:30,1103,22,125,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-02,2026-07-02 17:30,1113,10,59,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-03,2026-07-03 17:30,1122,9,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-04,2026-07-04 17:30,1126,4,5,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-05,2026-07-05 17:30,1126,0,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-06,2026-07-06 17:30,1127,1,15,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria Fan Photo Challenge,https://www.facebook.com/photo?fbid=1322637199980032&set=a.583845910525835,Campaign announcement,Carlcare Service DZ (DZ),2026-07-07,2026-07-07 17:30,1132,5,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-Fan-Photo-Challenge_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-25,2026-06-25 23:00,3790,3790,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-26,2026-06-26 21:00,5370,1580,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-27,2026-06-27 21:00,6004,634,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-28,2026-06-28 21:00,6507,503,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-29,2026-06-29 15:00,6630,123,6,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-30,2026-06-30 15:00,6790,160,396,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-01,2026-07-01 15:00,6987,197,125,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-02,2026-07-02 03:00,7081,94,59,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-03,2026-07-03 03:00,7227,146,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-04,2026-07-04 03:00,7298,71,5,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-05,2026-07-05 03:00,7322,24,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-06,2026-07-06 03:00,7338,16,15,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-07,2026-07-07 03:00,7367,29,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-08,2026-07-08 03:00,7399,32,10,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-09,2026-07-09 03:00,7416,17,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-10,2026-07-10 03:00,7422,6,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-11,2026-07-11 03:00,7427,5,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-12,2026-07-12 03:00,7431,4,0,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-13,2026-07-13 03:00,7439,8,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-14,2026-07-14 03:00,7448,9,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-15,2026-07-15 03:00,7459,11,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Austria Prediction,https://www.facebook.com/photo?fbid=1329127315997687&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-16,2026-07-16 03:00,7466,7,0,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Austria-Prediction_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-23,2026-06-23 23:57,325,325,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-24,2026-06-24 22:57,396,71,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-25,2026-06-25 19:57,438,42,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-26,2026-06-26 19:57,461,23,19,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-27,2026-06-27 19:57,482,21,13,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-28,2026-06-28 19:57,497,15,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-29,2026-06-29 19:57,507,10,6,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-06-30,2026-06-30 19:57,518,11,396,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-01,2026-07-01 19:57,582,64,125,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-02,2026-07-02 19:57,611,29,59,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-03,2026-07-03 19:57,627,16,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-04,2026-07-04 19:57,638,11,5,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-05,2026-07-05 19:57,642,4,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-06,2026-07-06 19:57,648,6,15,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-07,2026-07-07 19:57,661,13,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-08,2026-07-08 19:57,685,24,10,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-09,2026-07-09 19:57,687,2,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-10,2026-07-10 19:57,688,1,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-11,2026-07-11 19:57,690,2,4,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-12,2026-07-12 19:57,692,2,0,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-13,2026-07-13 19:57,696,4,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Jordan Winners Announcement,https://www.facebook.com/photo?fbid=1329121949331557&set=a.583845910525835,Winner announcement,Carlcare Service DZ (DZ),2026-07-14,2026-07-14 19:57,699,3,1,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Jordan-Winners-Announcement_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-06-30,2026-06-30 23:46,8367,8367,396,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-01,2026-07-01 22:46,35300,26933,125,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-02,2026-07-02 19:46,39474,4174,59,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-03,2026-07-03 19:46,42659,3185,7,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-04,2026-07-04 19:46,43556,897,5,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-05,2026-07-05 19:46,43854,298,3,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-06,2026-07-06 19:46,44095,241,15,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
Algeria vs Switzerland Prediction,https://www.facebook.com/photo?fbid=1334868935423525&set=a.583845910525835,Prediction campaign,Carlcare Service DZ (DZ),2026-07-07,2026-07-07 19:46,44311,216,9,Meta Business Suite Object Insights Views chart,2026-07-16_DZ_Algeria-vs-Switzerland-Prediction_Daily-Views.csv
